"This is a big step down after the surprisingly enjoyable original. This sequel isn't nearly as fun as part one, and it instead spends too much time on plot development. Tim Thomerson is still the best thing about this series, but his wisecracking is toned down in this entry. The performances are all adequate, but this time the script lets us down. The action is merely routine and the plot is only mildly interesting, so I need lots of silly laughs in order to stay entertained during a ""Trancers"" movie. Unfortunately, the laughs are few and far between, and so, this film is watchable at best.",0
"The only possible way to enjoy this flick is to bang your head against the wall, allow some internal hemorrhaging of the brain, let a bunch of your brain cells die and once you are officially mentally retarded, perhaps then you *MIGHT* enjoy this film.<br /><br />The only saving grace was the story between Raju and Stephanie. Govinda was excellent in the role of the cab driver and so was the Brit girl. Perhaps if they would have created the whole movie on their escapades in India and how they eventually fall in love would have made it a much more enjoyable film.<br /><br />The only reason I gave it a 3 rating is because of Govida and his ability as an actor when it comes to comedy.<br /><br />Juhi Chawla and Anil Kapoor were wasted needlessly. Plus the scene at Heathrow of the re-union was just too much to digest. Being an international traveler in the post 9/11 world, Anil Kapoor would have got himself shot much before he even reached the sky bridge to profess his true love :) But then again the point of the movie was to defy logic, gravity, physics and throw an egg on the face of the *GENERAL* audience.<br /><br />Watch it at your own peril. At least I know I have been scarred for life :(",0
"This is the kind of film they used to make, amusing, heart-warming, troubling, authentic, with convincing performances by people without nose jobs, boob jobs, eye jobs, in other words real people. Shauna Macdonald plays the female love interest, and she is so real you want to give her a cuddle at the very least. Imagine that, a real girl in a movie, whatever next? Hollywood would hate her, because her freshness is a sharp rebuke to every false starlet in Tinseltown. This story has the same hilarious feel as Sandy Mackendrick's classic 'Whisky Galore', with the gnomic humour of remote Scottish islanders puncturing the pretensions of intruders from outside and enjoying a wee dram from time to time (the actual intervals between those times often being rather short). Director Stephen Whittaker displays a rare skill in pulling this off just right, and it is shocking to discover that he died before his film's release, aged only 56, which was clearly a substantial loss to the screen. Ulrich Thomsen does very well at playing a German rocket scientist who in the late 1930s goes to Scarp in the Isle of Harris to build a small rocket to carry postal packets between the islands. There he falls in love with the alluring Macdonald lass, and she reciprocates the affection. Some wonderfully colourful local characters decorate the tale, and the film is pure delight. There is of course the threat of imminent war with Hitler, and we learn that Hitler executed 1000 rocket scientists who refused to build weapons of war, which is a shocking statistic. Tragic love is never far from view, but lips must remain sealed in a review as to what happens in the end. This film is a magnificent example of just the kind of films which people in Britain should be making. But are they being properly released? In a nation whose tastes have been so corrupted by reality TV shows, where repulsive nonentities have become the national heroes, is there even a market anymore for a film like this? After all, there is no grunting sex, there are no close-ups of suppurating wounds or of anyone's genitals, there are no drugs taken, there are no mindless celebrities prancing around wanting to be looked at, and so one wonders whether there is anything to interest a public which has become so decadent and jaded that only the most extreme sensations can briefly alleviate the tedium of their pointless existence. Anyone who is looking for an antidote to the vacuity of contemporary Britain can take refuge in this refreshing and honest film.",1
"Unlike some movies which you can wonder around and do other things, this movie kept me in front of the screen for the entire two hours. I loved every minute of it.<br /><br />However, I have to say that the story is not very believable. Especially when the foreigner was expelled by the government, and then later on, actually sent a package to the guy who helped him. Xiao Liu is a very good actor, he shows his emotions, and he shows his silliness, and his love toward that girl.",1
"""Dahmer"" is an interesting film although I wouldn't use ""horror"" or ""thriller"" do describe it. It's more a minor character study that seems oddly sympathetic of the killer.<br /><br />Jeremy Renner portrays serial killer Jeffrey Dahmer, who drugged, murdered and dismembered his male victims. The film centers on the relationship between Dahmer and ""Rodney"", well-played by Artel Kayàru. <br /><br />Rodney is almost the more interesting character: enamored of Dahmer and having once escaped an attack, he returns to Dahmer for sex and survives a second attack.<br /><br />I think the film is disjointed because it does little to portray Dahmer's formative years, how events may have created the human monster we see on screen and offers no insight into Dahmer's belief that he could create sexual zombies of his victims.<br /><br />The roles are well played but the story is thin.",0
"This was obviously a low budget film. It shows in every scene. What is nice to see is where it was made. A lot of the film was shot in Columbia, CA, in the Sierra Nevada Mountains near Sonora, CA. Some of the film was also shot in Jamestown, CA, very near Columbia. There is a railroad museum in Jamestown and they used some of the old trains in the picture. ""High Noon"" was also shot in Jamestown, as was ""Back to the Future III"".",0
"I just found the entire 3 DVD set at Wal-Mart in the bargain bin for $5.50, so I thought I would take another look. Total of 13 hours to watch it all (26 episodes). I was born in 1948 and saw most of them on TV in the sixties. Many independent stations repeated them for many years.<br /><br />Better than I expected actually, time has been kind to the obvious sincerity of it's creators, and to the obvious gratitude and respect they give to all the Allied fighting men and women. More abstract and arty than a straight forward documentary, but very truthful in it's depiction of the causes and final results of WWII. That war was greatly dependent on sea transportation, and the final victory was dependent on who achieved the final mastery of the world's oceans. The Allies were the ones who were able to do it.<br /><br />Interesting too, to see how they try to strike a balance between big events, and the individual soldiers and sailors that made them happen. The score is impressive, if a bit too much by today's standards. I read somewhere that Robert Russell Bennett contributed just as much as Richard Rodgers to final score. I imagine that Rodgers provided all the major themes, and it was up to Bennett to fit them to the images. Great job!<br /><br />Should be seen by every ruler, or potential ruler. A warning to tyrants that wars are eventually won by ideals, determination, and the supplies to back them up. Logistics: their quality and delivery will determine the eventual victors. The Allies outproduced and surpassed the material quality of the Axis, attacked their very source in the process, and insured their eventual defeat.<br /><br />Sorry to see that the producer, Henry Salomon, lived a very short life. IMDb's facts were rather skimpy, I have to find out more about him. He did a few more outstanding documentaries before his early death. Might have more to say at a later time<br /><br />Trivia: I had all 3 LP records made of the background music, pretty good overall. Unfortunately, the producers decided to add sound effects to the last one, relegating immediately to just novelty status, rather than for serious music listening. Too bad too, because it contained some interesting but more minor themes in the series. Silly stuff like 16 inch guns firing, torpedoes being fired, bulldozers, planes...just for kids mainly.<br /><br />RSGRE",1
"If you want to watch a film that is oddly shot, oddly lit, weird stories of these men (and one woman) who enjoy beating the crap out of each other, if you want to enjoy a story that goes nowhere of these two guys, one a boxer and the other a gay man, then you should watch this film.<br /><br />After watching this film, I almost felt as badly bruised up and cut up, like the director (of the film) himself beat the hell out of me.<br /><br />This is a movie where one is not meant to watch for plot or for great acting, this is a film to gawk at in horror and wonder. A lot like watching an airplane crash or a train wreck.<br /><br />If you want to watch a great movie, a good movie, a ""B"" movie, or even a mediocre movie, this movie is not it.<br /><br />A warning to all who watch this film, please don't eat beforehand. You might want to puke by the end of the film.",0
"after my daughter was born in 1983, i needed to lose weight. i tried the 20 minute workout and i was hooked. i lost about 50 lbs. it was the most weight i ever lost in my life. i can't believe this show is forgotten. it would be a blessing if you started a cable channel strictly for exercise and included the 20 minute workout. i think this was the best workout video ever made. i wish i could purchase it somehow and somewhere. the routine was easy to learn and you did work up quite a sweat. the workouts they have today are too complicated and too hard to learn. please do your best to get this video back in circulation. i pray it will be a blessing to all who see and use it.",1
"It's not just that the movie is lame. It's more than that. This movie is just unnecessary. Do we need another Western? How about a western with afro-Americans in the titles roles? Sound stupid, implausible and a lame attempt at modernizing the genre? It is. Incredibly lame and simple minded. It's like that lame Baz Luhrman film ""Romeo and Juliet"" where he set it in modern times to attract young folks and create some hype with his revamping of a classic tale. Well, Baz Luhrman failed miserably and so does this mess. The story is actually not bad however the whole idea of removing the racism out of a racist genre by casting an all afro-American cast is racist in itself. It's also puerile and simple minded (like Baz Luhrman-man he's a bad director). Hey (I hear you say) this was directed by Mario Van Peebles! He's also IN the film! How can it be racist? It's not. I said the idea of casting all afro-Americans instead of Caucasians was. The film isn't racist, it's just pointless, stupid and very very boring.",0
"Manna From Heaven is a light comedy that uses exaggeration of human foibles to entertain the audience. Throughout the film there is the expectation that goodness will surface in each situation. The result is that the movie goer finds himself/herself sitting with this silly grin on his/her face, peace in his/her heart, and high expectations for human kind. Watching this movie was a most pleasant experience. (I would venture to say uplifting experience, but some would say that sounds corny!!)",1
"I would love to comment on this film. Alas , my search has always endeth in vain. If any good citizen could help a desperate inhabitant of this ailing planet and restore his confidence in humanity by offering the whereabouts of either a UK VHS or loan him a DVD copy of the VHS; he would, without reservation, be eternally grateful..... <br /><br />Blake wrote ""The road to excess is the path to wisdom"", one hopes my weary road of excess will offer the path to fruition .... If not, I will have to replay the excellent Mr Russel's Gothic in the knowledge that those who have seen Haunted Summer (for better or for worse) have enriched their viewing pleasure of the events of July 1816 whilst I, a fellow member of this melodious plot, rests his lonely case in solitude ...",1
"If Jean Renoir's first film ""Whirlpool of Fate"" first takes us into the world of the countryside, the rivers, the lives of the peasantry that he will continue to explore, it seems only fitting that his second film deals for the most part with the wealthy and the privileged, the upper classes and those who are trying to claw their way upwards. Put the characters from the first two films together and you have the seeds of his great ""Grand Illusion"" and ""Rules of the Game."" This is beautifully filmed, with the restless camera making full use of the amazingly huge apartments and backstage areas that dominate the film's interiors, and the acting though frequently overwrought offers some great moments as well, particularly from Werner Krauss' Muffat. But the glamorous and sultry Ms. Hessling, who at first appears as if she might give Louise Brooks a run for her money in vampishness, never goes beyond a one note, selfish harlot portrayal. Perhaps this is in part a problem with the script, which does seem to mostly go for high points and outraged emotions; not having read the novel I'm not really clear on whether the choices were well-made or not.<br /><br />Still, the differences between Nana's suitors are well-drawn, and I particularly liked the relationship between Muffat and Jean Angelo's Vandeuvres -- the tragic understandings that each seems to have of his ultimate fate and their sympathy with each other, particularly in the scene at the bottom of the enormous staircase where Vandeuvres warns Muffat, and we wonder if violence will erupt -- this and other gleanings of the ridiculousness of the idle rich help give the film the depth it has.<br /><br />Far from his greatest achievement, and for me probably just shy overall of ""Whirlpool of Fate"", this is still well worth seeing for Renoir fans or those interested in silent cinema generally.",1
"I had the pleasure to view this film when I was 10 years old,(having an existing interest in Egyptology). I know that there are subtle mistakes to the art direction and costuming, but over all this is the best film, to date with the look of the 18th dynasty.<br /><br />The film only approximates Mika Walteri's ""The Egyptian"", in plot. A good portion of the text never made it to film, as we have to consider the running length.<br /><br />The music score by B. Hermann and Alfred Newman is beautiful!!! Performances as follows. The late Edmond Purdom gave an excellent performance as an orphaned child adopted by parents past their child bearing years. He states that he keeps to himself,has the best education available and lets' face it is a rather emotionally distant person, given his upbringing and high intellect.<br /><br />Jean Simmons is fine as a humble tavern maid; honest loving and sincere. Bella Darvi, people complained about her accent, well she is a Babylonian. It is not that apparent in the film as to why Sinhue is so insanely obsessed with Nefer Nefer Nefer. Her correct name. In the book Sinhue is enjoying her carnal fruits and gets his revenge early in the plot by leaving Nefer Nefer Nefer's drugged body with the ""House of the Dead's "" workers.<br /><br />Gene Tierney as Baketaten, is brilliant! When she tells Sinhue that he is pharoah, she looks like she could devour him (in his weakness). She is intense, brilliant and coldly beautiful.<br /><br />Michael Wilding is heartbreakingly tragic in his mission to bring all people to know his one God. I believe that we are viewing Ankhnaten thru the lens of Egyptologist A. Weigall. A view at the time that had a pre-messiah feeling about Ankhnaten's vocation. Did his monotheism influence the Jewish people? Note Psalm 104. and other Egyption imagery in the psalms?<br /><br />Mr. Peter Ustinov provided the alter ego to Sinhue. He is street wise and cunning a survivor. Excellent acting as always.<br /><br />Mature never thought much of his acting personally, His Horemheb is fine as an ambitious ""super patriot"" who ultimately has Sinhue murder more than one person in his quest for power, (Walteri's book).<br /><br />I felt that the ending to The Egyptian was confusing as Sinhue's personality changes too easily. He has a living son (Toth dies in the novel), power is handed to him through is half sister Baketaten, he world savvy now and has a grip on international affairs. So he became enlightened? He could have modified the Amon Priesthood as he was capable.<br /><br />But NO! Sinhue gives everything up, everything including his son's future to become a ragged beggar preaching monotheistic love?<br /><br />This change was too immediate and the major flaw in the script!<br /><br />Again the look of the film,colour, most of the costumes(Nefer Nefer Nefer's gold dress was too over the top as she is more richly dressed than the royal family), music is beautiful.<br /><br />I will watch this film again easily.<br /><br />P.S. I know that you porbably know that Horemheb did not directly succceed Ankhnaten, but I could not resist stating this fact.",1
"Damon Runyon's world of Times Square, in New York, prior to its Disneyfication, is the basis for this musical. Joseph L. Mankiewicz, a man who knew about movies, directed this nostalgic tribute to the ""crossroads of the world"" that show us that underside of New York of the past. Frank Loesser's music sounds great. We watch a magnificent cast of characters that were typical of the area. People at the edges of society tended to gravitate toward that area because of the lights, the action, the possibilities in that part of town. This underbelly of the city made a living out of the street life that was so intense.<br /><br />Some of the songs from the original production were not included in the film. We don't know whether this makes sense, but this is not unusual for a Hollywood musical to change and alter what worked on the stage. That original cast included the wonderful Vivian Blaine and Stubby Kaye, and we wonder about the decision of not letting Robert Alda, Sam Levene, Isabel Bigley repeat their original roles. These were distinguished actors that could have made an amazing contribution.<br /><br />The film, visually, is amazing. The look follows closely the fashions of the times. As far as the casting of Marlon Brando, otherwise not known for his singing abilities, Frank Sinatra and Jean Simmons, seem to work in the film. Sky Masterson is, after all, a man's man, who would look otherwise sissy if he presented a different 'look'. Frank Sinatra is good as Nathan Detroit. Jean Simmons, as Sarah Brown, does a nice job portraying the woman from the Salvation Army who suddenly finds fulfillment with the same kind of man she is trying to save.<br /><br />Vivian Blaine is a delight. She never ceases to amaze as Miss Adelaide, a woman with a heart of gold who's Nathan Detroit's love interest. Ms. Blaine makes a fantastic impression as the show girl who is wiser than she lets out to be. Stubby Kaye makes a wonderful job out of reprising his Nicely Nicely Johnson.<br /><br />The wonderful production owes a lot to the talented Abe Burrows, who made the adaptation to the screen. The costumes by Irene Sharaff set the right tone.",1
"The script is so so laughable... this in turn, makes the actors' lines sound stiff and unrealistic and not to be believed. There's repetition of phrases -- ""my sweet little god daughter"" and minor variations of that line which comes to mind... and it's just sloppy soap opera dialog.<br /><br />Worse yet, the music is so WRONG! Plus, the main bluesy ""theme"" is horribly quaint and entirely wrong for this. And it feels overused mostly because the instrumentation, texture and arrangement of this theme never changes, even when the scene's emotional context does.<br /><br />Subsequently, whenever it appears, it sticks out like a sore thumb as the main transition from one scene to another.<br /><br />The music's corny, and it's as if the writer were writing music for a soap or a sitcom -- a low budget 80's Canadian sitcom at that -- and this makes it feel as if we're always on the brink of throwing to a commercial.<br /><br />This is so miscast, there's a lot of overacting and it's a real stretch that so many of these characters are employing only ONE type of NY accent -- a thick Bronx accent. I don't know if it's a question of the actors' limited capacity in only knowing *one* NY accent -- or whether it's a question of the director's ability to notice such an glaring anomaly.<br /><br />In the end, it's the amateur script with it's leaden lines which makes this entire ""movie""... blow. When any foundation is shaky and unstable, it's impossible to build upon it without it's flaws revealing themselves in exponentially more damaging and unflattering ways.",0
"Time For A Hit!<br /><br />Waqt Dir- Vipul Amrutlal Shah Cast- Amitabh Bachchan, Akshay Kumar, Priyanka Chopra, Shefali Shah, Rajpal Yadav and Boman Irani. Written by- Aatish Kapadia Rating- ***<br /><br />Eureka! We've got it! Yes, ladies and gentlemenin Vipul Shah's 'Waqt', we have probably found this year's first bona fide hit. Replete with all the necessary ingredients of a commercial Bollywood fare, 'Waqt' has all that it takes for a movie to click with the Indian audiences. It's the kinda film that makes a distributor feel happy and contemplate his next phoren visit! In this 'saga of Indian emotions' then, we have a happy family(isn't it always?) of three. Ishwar(Amitabh Bachchan), the postman-turned-millionaire(don't ask how!...there's something about selling toys while delivering letters and all thatseriously- who gives a damn!), married to Sumi(Shefali Shah) is a doting father to Aditya(Akshay Kumar). Ishwar has to make a serious decision about his son's careless attitude towards the responsibilities of life. His love for Aditya though, results in his procrastination of the grave issue. However, when faced with a situation that will test his race against time, Ishwar has no alternative but to throw Aditya out of the house- hoping that the new predicament might make him more conscientious of his own life. But this presumed solution becomes a problem in itself, as the rift between the loving father-son increases and the fences continue to grow. <br /><br />You don't have to be a rocket-scientist to realize that such a story provides ample opportunities to infuse comedy and drama alike. So, pre-interval you have the initially funny, later annoying comedy track of Boman Irani and Rajpal Yadav; and post-interval there are the go for your kerchief moments between Aby and Akki! Writer Aatish Kapadia(he also penned the original Gujarati play 'Aavjo Vhala Fari Malishu' on which the film is based) does a good job of keeping the narrative fluid. The dialogues tend to get inconsistent at times. It doesn't help that songs appear like acne on a teenage face and mar the proceedings. Clearly, a couple of numbers could've been done away with. On the directing front, Vipul shows that he possesses a natural flair for story-telling. 'Waqt', as well as his earlier debut effort 'Aankhen', manage to keep you interested till the last reel. On a personal note- the seesaw of emotions was a tad jerky for me. But gauging from the audience reactions, it was working to the hilt.<br /><br />Finally, 'Waqt' is all about its performances which amount to one whole point in the overall rating! Amitabh Bachchan is dependable as always. His energy is visible and so is his age! Shefali pitches in a finely nuanced performance and matches the superstar at every step. Boman and Rajpal bring the house down with their histrionics. Priyanka has little to do than fulfill the perfunctory role of a heroine. When it all boils down though, 'Waqt' is Akshay's vehicle. I have always maintained that Akki is as good as the role suits him. Put him in a 'Mujhse Shaadi Karogi' and he's fantastic, but in a 'Bewafaa' he is woefully bad. Here, Akki is probably at his best. Whether it is his comic timing or his emotional renderings, he is near-perfect. There's also an action scene for his fans! Ironically, his previous best endeavour was in 'Aankhen'- with the same director and Big B at his side!<br /><br />'Waqt' is by no means a memorable movie. It's not one that will feature in the better films of our industry. But it is one for the masses. And at a time when the industry is waiting desperately for a universal hit, 'Waqt' might just do the trick!<br /><br />- Abhishek Bandekar<br /><br />Trivia- This is Akshay Kumar's second consecutive film after 'Bewafaa', in which he performs on stage during the climax!<br /><br />Rating- ***<br /><br />* Poor ** Average *** Good **** Very Good ***** Excellent<br /><br />22nd April, 2005",1
"There is absolutely no plot in this movie ...no character development...no climax...nothing. But has a few good fighting scenes that are actually pretty good. So there you go...as a movie overall is pretty bad, but if you like a brainless flick that offer nothing but just good action scene then watch this movie. Do not expect nothing more that just that.Decent acting and a not so bad direction..A couple of cameos from Kimbo and Carano...I was looking to see Carano a little bit more in this movie..she is a good fighter and a really hot girl.... White is a great martial artist and a decent actor. I really hope he can land a better movie in the future so we can really enjoy his art..Imagine a film with White and Jaa together...that would be awesome",0
"I don't like boxing, don't understand the attraction. I did like this movie. Positive portrayals of Latinos, with no drugs, sex or street violence. The plot actually showed stable, loving families. The fight sequences are violent, as is boxing, but not as over the top as Rocky films. Nothing wrong with attempting familiar themes with a different angle and ethnicity. It's a good rent.",1
"Eisenstein describes his collaboration with Prokeviev as an equal partnership, where they worked together to match image and music, scene by scene. Unfortunately, the sound recording was a disaster, so for once the devotion to authenticity in Criterion DVD's backfires. Fortunately, there is at least one restored version of the film on VHS (BMG Classics) with an excellent re-recording of the music (by the St. Petersburg Philharmonic Orchestra and Chorus).<br /><br />It is interesting to compare this film with contemporary propaganda films in England, Germany, and the United States. Eisenstein's film was made in 1938, in response to the fear of a German invasion; and Olivier's in 1943, when a German invasion of England was still expected. Both films are stagey, but in different ways. Olivier begins by showing a staged performance of the play in the Globe Theater by Shakespeare's own company, then takes us out of the theater to a more cinematic (though still stylized) setting. Eisenstein's film is cinematic from the beginning, but the dialog and speeches are still influenced by the melodramatic acting conventions of the old Russian theater. This works very well for Cerkassov's speeches as Alexander, because part of his job as a prince and military leader was to play a role in public.<br /><br />In Nazi Germany, the first major propaganda film was Leni Riefenstahl's tedious Triumph of the Will, which recorded a huge political spectacle - massed crowds cheering Hitler's ranting speeches. The propaganda in her masterpiece, the film of the 1936 Berlin Olympics, is much subtler, with its worship of the athletic male body carrying disturbing undertones of the Aryan superiority myth. But wartime German propaganda films could also be subtle. Karl Ritter's Urlaub auf Ehrenwort (Furlough on Word of Honor) is typical. It shows a young lieutenant letting the men in his company go on a 24-hour leave before returning to the WWI trenches (and almost certain death). Against the advice of veterans, he accepts their word of honor to return, though he will be courtmartialed and shot if they don't. Naturally, they all return, (though some of them berate themselves for it), presumably inspiring the audiences to similar displays of duty to their country.<br /><br />In the United States, one of the better WWII propaganda films was Howard Hawks' Air Force. In it, we follow the mismatched crew of a bomber as they bond to each other with the experience of battle, and overcome obstacles to continue their part in the war. Typically for Hawks' films, however, their real loyalty is more to each other than to their country.<br /><br />Eisenstein has to reach far back in history to find any Russian military triumphs. Ironically, Alexander (like the other Russian princes) is descended from the Vikings who sailed up the Russian rivers to conquer and rule their own fiefdoms. So he is a conquerer repelling another would-be conquerer. Physically, they are not that different (though the actors portraying the German princes were obviously chosen for their ugliness and smirking stupidity). But the real contrast is between the common soldiers. The Russian peasants are as tall and strong as the nobles; whereas the German peasants who scuttle out of the shield wall to kill wounded Russians are a foot shorter than their masters. There is some historical truth in this contrast. Russian serfs in the Middle Ages were much better off than their European counterparts, because they could always escape into the wilderness and clear their own land.<br /><br />Eisenstein's film also cleverly gives us our first sight of Alexander as a fisherman. In the battle with the Germans, he uses his fisherman's knowledge of the ice as well as his knowledge of their military tactics to defeat them. When Gavrilo breaks the shield wall, they are forced to regroup and mass on the West side of the lake, where the ice is thinner.<br /><br />One of the other pleasures of Eisenstein's film (which most audiences miss) is the historically accurate way that he portrays the politics of medieval Russia. Cities like Pskov and Novgorod owed their growing wealth and prominence largely to trade, which put the merchants into power, and sidelined the princes until their military expertise and feudal levies were needed to repel invaders. In the film, Alexander is shown not only as a military leader, but also as a master politician, who knows how to wait for his time, and how to make the most of his popularity after the victory.",1
"It tries to be the epic adventure of the century. And with a cast like Shô Kasugi, Christopher Lee and John-Rhys Davies it really is the perfect B-adventure of all time. It's actually is a pretty fun, swashbuckling adventure that, even with it's flaws, captures your interest. It must have felt as the biggest movie ever for the people who made it. Even if it's made in the 90s, it doesn't have a modern feel. It more has the same feeling that a old Errol Flynn movie had. Big adventure movie are again the big thing in Hollywood but I'm afraid that the feeling in them will never be the same as these old movies had. This on the other hand, just has the real feeling. You just can't hate it. I think it's an okay adventure movie. And I really love the soundtrack. Damn, I want the theme song.",1
"If you are having a bad day,or bad week. If you are looking for a film that will make you laugh and forget about your troubles. I don't think Role Models is that movie for you.<br /><br />The film centers around Danny(Paul Rudd) and Wheeler(Seann William Scott) Two juice promoters, who go to schools promoting the product, telling kids to stay off drugs, and more juice. But Danny is having the worst week ever, and crashes his company car, with Wheeler in the seat next to him. His soon to be ex girlfriend Beth(Elizabeth Banks) who is a lawyer, manages to avoid getting them jail time, by doing hours of community service, volunteering at a big brother place called Sturdy Wings led by Gayle(Jane Lynch). Wheeler is assigned to Ronnie(Bobb'e J Thompson) who is 10 years old, and has a foul mouth like he's Chris Rock. Danny is assigned to Augie(McLovins, Christopher Mintz-Plasse) who likes to dress like a knight, and fight like he is in medieval times. But will this be good for Danny and Wheeler, or will they be better off in jail?<br /><br />Okay I'm not gonna beat around the bush, this movie was very unpleasant in many ways. Namely the Ronnie character, hearing those bad words coming out of a kid that young, was very shocking. If he was a little bit older, it would not have mater'd as much. I mean what where his parents thinking, when they sign'd him on to this. Elizabeth Banks character is so unwatchable, maybe I was supposed to feel bad for her character, but I felt nothing, because she is annoyingly predictably portrayed as a female who would be played in these types of comedies. And Jane Lynch, who's the worst of the worst. She delivers the most overacting performance ever. Playing a former drug addict, who acts like she still is on drugs. Listening to her give all that annoying dialog, made me want to throw my head up against the wall. Seann William Scott once again playing another Stifler like character, he should really try to separate himself, and this film won't do it. And the more Scott tries to hard to be funny, is what keeps him from being funny.<br /><br />Now Paul Rudd on the other hand, I'm gonna separate from the others in the film, cause he manages to deliver a solid performance, although he does not get higher laughs, but he is the most interesting character from the rest. Cause Rudd does not overact, and does not try so hard. The scenes with him and Mintz-Plasse are watchable. But the rest of the film is so stupid, it picks up at times. But it becomes so predictable and uninteresting. It is a reminder that these types of comedies try nothing new, there all the same, they take no chances. Role Models is an example of that.",0
"No laughs whatsoever. Yes, I watched this entire train wreck but only so that I wouldn't later wonder if Cleese had come to his senses in the latter part. (No, he had not.) <br /><br />This may be historically interesting to you youngsters out there, to see that British ""humor"" included black ""jokes"" like these, thirty years ago. <br /><br />What amazes me even more though, is to read the other reviewers' comments, which acknowledge this isn't very good, yet then turn around and give it high votes. If the vast majority of the comedies that you have seen are even much worse than this one, then I certainly pity your torturous existences. <br /><br />The humor level of this show appears aimed at little kids, yet the subject matter does not. So who is this for? People who enjoy repeated & drawn-out double-takes, pratfalls, drug jokes (interesting only as a short trip back to '77), and other ""low"" humor. The Three Stooges are still funny, and were to me as a kid, too. THEY exerted some effort in making jokes work. This however is sloughed off schlock. I fear that it IS the end of civilization, if this stuff really is accepted as worthwhile. Next you'll be telling me that tabloid TV is popular. :(",0
"Apparently, a massive head wound is the cure for homicidal tendencies, turning a murderous sociopath into a lovable and oafish dog catcher. Also (this ones for the ladies), it seems that the front gate of a psychiatric hospital is an overlooked hot spot for meeting potential mates. Those are just two of the approximately 23 absurdities we're supposed to accept for this movie to have any meaning. I love movies and I believed, as I'm assuming many Americans do (forgive me if I'm wrong), that Hollywood turned out the best product. I've come to learn how sadly naive and brainwashed I was and 2) how much more sophisticated European/Asian Cinema is in comparison to its American counterpart.<br /><br />I watched this allegedly disturbing psychological ""thriller"" the night following a viewing of a Japanese movie called Suicide Club. As the camera faded on Walter Sparrow's happy little family enjoying some quality time around a prison visiting room table (not to mention the patronizing voice-over extolling the virtue of ""doing the right thing""), I suddenly had an epiphany. I had just finished watching a movie that left me feeling as though I'd just had a glass of water when I really wanted a beer. My thirst was sated, but it was strictly utilitarian. The premise was mildly interesting, but the story itself, with its innumerable ""coincidences"" (How do we explain her finding the book? We'll just say something like,""...Or did the book find her?."" They'll buy that), gaping plot holes (why did wifey take the skeleton?), predictability, and obligatory happy ending, turned out to be just another Hollywood hack job. Additionally, the casting of Jim Carrey was justwrong. At any moment, I felt he was capable of breaking into some shtick from one of his stupid comedies or In Living Color. Jim Carrey as a tattooed hard-boiled police detective who enjoys bondage and rough sex? Didn't buy it for a second.<br /><br />You want disturbing? Deeply disturbing? Watch Suicide Club. The story surrounds the mysterious mass suicide of 54 school girls. The film opens with a group of giggling high schoolers mulling about on a subway train platform. We then watch in horror as they line up, hold hands, and happily throw themselves in front of a fast moving commuter train. Needless to say, much chaos ensues. That's as far as I'm going to go with the story line because I encourage the reader to see the film. In fact, I'm not sure if I could outline the plot even if I wanted to. What begins as a straightforward mystery quickly descends into a madhouse of grotesque imagery. Did I understand the movie? Nonot initiallylike many of the foreign films my girlfriend has introduced me to. So naturally, I thought it was ""bad."" But this one lingered in my mind. I went to bed thinking on the film and awoke the next morning and looked it up on IMDb. I read some of the viewer comments and was astonished at 1) the insights others had derived from the film and 2) the fact that I had so thoroughly missed the whole point of the movie. I realized that I was so used to being spoon fed the ""message"" from Hollywood, that when confronted with a film that actually required the viewer to participateto actually think for themselves, I was totally unequipped. It's as if I had been conditioned to ""check my brain at the door"" of the theater.<br /><br />Am I saying that Suicide Club is the greatest movie ever made? Of course not. It has its flaws, many of which were reported adroitly by the IMDb reviewers. Am I saying that all American movies are bad and all foreign movies are good? Againof course not. My point is that there's a whole world of film-making outside of Hollywooda body of work that engages the viewer; forces them to think and questionmovies that don't telegraph plot twists, follow a strict linear sequence, and above all, don't insult the intelligence of the person watching. I look forward to expanding my mind while exploring this new world of film that doesn't ""do the thinking for me.""",0
"The best Treasure Island ever made. They just don't make films<br /><br />like this anymore, or ever. No one makes films like this. More<br /><br />than a novelty, this film is funny, frank and fascinating, yet moody,<br /><br />mysterious and morose. This is one of my favorite pictures. The<br /><br />director must have had some idea what it is all about, but he<br /><br />certainly leaves room for your own impressions and interpretations, while leaving little left to the imagination. Why he<br /><br />has not made more films like this, I have no idea. While<br /><br />reminding me of some of the best noir, it is one of a kind. But this<br /><br />is not for the lazy or simple.",1
"Even if it won't give one more than previous posts here (like Ruby Liang's very good one) i wanted to share my own point of view. Hope my English is understandable.<br /><br />Bon voyage is a rhythmic, light but deep presentation of the French unorganized come-down, but also courage and charm. All along in a brilliantly reconstituted 1940 France with many details (from Bordeaux luxurious hotel occupied by Government HQ and attacked by useless high class French, to Parisian coffees near Le Pantheon / rue Mouffetard and 1930s cars) Gérard Depardieu and Yvan Attal give their second roles a brilliant taste;) Isabelle Adjani and Virgnie Ledoyen are very credible in their drastically different roles, and Grégori Derangère makes an bewitching performance:)<br /><br />Much lighter than average (e.g. American) war times movies, and focused on the civilians, Bon voyage shows a lot of things about french issues (even to a French guy like me), some of them quite deep.",1
